CountryCode,Year,total_population
DZA,2009,35401790
ASM,2009,56226
ADO,2009,85474
AGO,2009,20520103
ATG,2009,86300
ARG,2009,40798641
ARM,2009,2966108
ABW,2009,101416
AUS,2009,21691700
AUT,2009,8343323
AZE,2009,8947243
BHS,2009,354780
BHR,2009,1196774
BGD,2009,149905836
BRB,2009,278466
BLR,2009,9507000
BEL,2009,10796493
BLZ,2009,313925
BEN,2009,9240982
BMU,2009,65636
BTN,2009,707830
BOL,2009,9758799
BIH,2009,3837732
BWA,2009,2007212
BRA,2009,196701298
BRN,2009,387080
BGR,2009,7444443
BFA,2009,15165856
BDI,2009,9137786
CPV,2009,486673
KHM,2009,14144337
CMR,2009,20074522
CAN,2009,33628571
CYM,2009,54285
CAF,2009,4361492
TCD,2009,11510535
CHI,2009,158613
CHL,2009,16829957
CHN,2009,1331260000
COL,2009,45416276
COM,2009,681845
ZAR,2009,63845097
COG,2009,3950786
CRI,2009,4488261
CIV,2009,19684909
HRV,2009,4429078
CUB,2009,11297442
CUW,2009,146833
CYP,2009,1090486
CZE,2009,10443936
DNK,2009,5523095
DJI,2009,820097
DMA,2009,70995
DOM,2009,9767737
ECU,2009,14691310
EGY,2009,80442443
SLV,2009,6021368
GNQ,2009,707155
ERI,2009,4593549
EST,2009,1334515
ETH,2009,85302099
FRO,2009,48613
FJI,2009,851854
FIN,2009,5338871
FRA,2009,64707044
PYF,2009,265412
GAB,2009,1507428
GMB,2009,1638899
GEO,2009,4410900
DEU,2009,81902307
GHA,2009,23713164
GRC,2009,11187085
GRL,2009,56323
GRD,2009,104298
GUM,2009,158621
GTM,2009,14418033
GIN,2009,10715770
GNB,2009,1596832
GUY,2009,750749
HTI,2009,9852953
HND,2009,7383098
HKG,2009,6972800
HUN,2009,10022650
ISL,2009,318499
IND,2009,1214182182
IDN,2009,238465165
IRN,2009,73370982
IRQ,2009,29970634
IRL,2009,4535375
IMY,2009,83548
ISR,2009,7485600
ITA,2009,59095365
JAM,2009,2681386
JPN,2009,128047000
JOR,2009,5915000
KAZ,2009,16092701
KEN,2009,39269988
KIR,2009,100566
PRK,2009,24371806
KOR,2009,49182038
KSV,2009,1761474
KWT,2009,2881243
KGZ,2009,5383300
LAO,2009,6153153
LVA,2009,2141669
LBN,2009,4181742
LSO,2009,1990413
LBR,2009,3821498
LBY,2009,6208680
LIE,2009,36004
LTU,2009,3162916
LUX,2009,497783
MAC,2009,521405
MKD,2009,2058920
MDG,2009,20495706
MWI,2009,14329056
MYS,2009,27661017
MDV,2009,360000
MLI,2009,14694565
MLT,2009,412477
MHL,2009,52321
MRT,2009,3501927
MUS,2009,1247429
MEX,2009,116815612
FSM,2009,103961
MDA,2009,3565604
MCO,2009,36351
MNG,2009,2669572
MNE,2009,618294
MAR,2009,31714958
MOZ,2009,23647815
MMR,2009,51369725
"NAM",2009,2152357
NPL,2009,26592666
NLD,2009,16530388
NCL,2009,246245
NZL,2009,4302600
NIC,2009,5666595
NER,2009,15672194
NGA,2009,155207145
MNP,2009,55276
NOR,2009,4828726
OMN,2009,2762073
PAK,2009,166520983
PLW,2009,20344
PAN,2009,3559401
PNG,2009,6693799
PRY,2009,6127847
PER,2009,29001563
PHL,2009,91641881
POL,2009,38151603
PRT,2009,10568247
PRI,2009,3740410
QAT,2009,1591151
ROM,2009,20367487
RUS,2009,142785342
RWA,2009,10024594
WSM,2009,184700
SMR,2009,30431
STP,2009,167196
SAU,2009,27409491
SEN,2009,12581624
SRB,2009,7320807
SYC,2009,87298
SLE,2009,5647194
SGP,2009,4987600
SXM,2009,39133
SVK,2009,5386406
SVN,2009,2039669
SLB,2009,514767
SOM,2009,9356827
ZAF,2009,50055701
SSD,2009,9623176
ESP,2009,46362946
LKA,2009,20450000
KNA,2009,51717
LCA,2009,175196
MAF,2009,29820
VCT,2009,109255
SDN,2009,35297298
SUR,2009,512522
SWZ,2009,1173529
SWE,2009,9298515
CHE,2009,7743831
SYR,2009,20566871
TJK,2009,7414960
TZA,2009,44222113
THA,2009,66548197
TMP,2009,1048367
TGO,2009,6219761
TON,2009,103416
TTO,2009,1321624
TUN,2009,10439600
TUR,2009,71261307
TKM,2009,4978960
TCA,2009,30247
TUV,2009,9808
UGA,2009,32067125
UKR,2009,46053300
ARE,2009,7705423
GBR,2009,62276270
USA,2009,306771529
URY,2009,3362761
UZB,2009,27767400
VUT,2009,230782
VEN,2009,28558607
VNM,2009,86025000
VIR,2009,106707
WBG,2009,3702218
YEM,2009,22954226
ZMB,2009,13507849
ZWE,2009,13720997
ARB,2010,352640325
CSS,2010,6854569
CEB,2010,104543801
EAS,2010,2204603325
EAP,2010,1963842316
EMU,2010,336199356
ECS,2010,889630390
ECA,2010,256799097
EUU,2010,504469008
FCS,2010,429448546
HPC,2010,628333588
HIC,2010,1368262960
NOC,2010,317681236
OEC,2010,1050581724
LCN,2010,598662941
LAC,2010,501716478
LDC,2010,847264134
LMY,2010,5556019977
LIC,2010,558333178
LMC,2010,2709973675
MEA,2010,384945112
MNA,2010,331456852
MIC,2010,4997686799
"NAC",2010,343417455
OED,2010,1241509682
OSS,2010,19347061
PSS,2010,2201396
SST,2010,28403026
SAS,2010,1629223562
SSF,2010,873800152
SSA,2010,872981672
UMC,2010,2287713124
WLD,2010,6924282937
AFG,2010,27962207
ALB,2010,2913021
DZA,2010,36036159
ASM,2010,55636
ADO,2010,84419
AGO,2010,21219954
ATG,2010,87233
ARG,2010,41222875
ARM,2010,2963496
ABW,2010,101597
AUS,2010,22031750
AUT,2010,8363404
AZE,2010,9054332
BHS,2010,360830
BHR,2010,1261319
BGD,2010,151616777
BRB,2010,279566
BLR,2010,9490000
BEL,2010,10920272
BLZ,2010,321609
BEN,2010,9509798
BMU,2010,65124
BTN,2010,720246
BOL,2010,9918245
BIH,2010,3835258
BWA,2010,2047831
BRA,2010,198614208
BRN,2010,393302
BGR,2010,7395599
BFA,2010,15632066
BDI,2010,9461117
CPV,2010,490379
KHM,2010,14363586
CMR,2010,20590666
CAN,2010,34005274
CYM,2010,55509
CAF,2010,4444973
TCD,2010,11896380
CHI,2010,159583
CHL,2010,17015048
CHN,2010,1337705000
COL,2010,45918101
COM,2010,698695
ZAR,2010,65938712
COG,2010,4066078
CRI,2010,4545273
CIV,2010,20131707
HRV,2010,4417781
CUB,2010,11308133
CUW,2010,148703
CYP,2010,1103685
CZE,2010,10474410
DNK,2010,5547683
DJI,2010,830802
DMA,2010,71167
DOM,2010,9897983
ECU,2010,14934692
EGY,2010,82040994
SLV,2010,6038306
GNQ,2010,728710
ERI,2010,4689664
EST,2010,1331475
ETH,2010,87561814
FRO,2010,48567
FJI,2010,859952
FIN,2010,5363352
FRA,2010,65027512
PYF,2010,268065
GAB,2010,1541936
GMB,2010,1693002
GEO,2010,4452800
DEU,2010,81776930
GHA,2010,24317734
GRC,2010,11153454
GRL,2010,56905
GRD,2010,104677
GUM,2010,159440
GTM,2010,14732261
GIN,2010,11012406
GNB,2010,1634196
GUY,2010,753362
HTI,2010,9999617
HND,2010,7503875
HKG,2010,7024200
HUN,2010,10000023
ISL,2010,318041
IND,2010,1230984504
IDN,2010,241613126
IRN,2010,74253373
IRQ,2010,30868156
IRL,2010,4560155
IMY,2010,84327
ISR,2010,7623600
ITA,2010,59277417
JAM,2010,2690824
JPN,2010,128070000
JOR,2010,6046000
KAZ,2010,16321581
KEN,2010,40328313
KIR,2010,102648
PRK,2010,24500506
KOR,2010,49410366
KSV,2010,1775680
KWT,2010,3059473
KGZ,2010,5447900
LAO,2010,6260544
LVA,2010,2097555
LBN,2010,4337156
LSO,2010,2010586
LBR,2010,3957990
LBY,2010,6265697
LIE,2010,36276
LTU,2010,3097282
LUX,2010,506953
MAC,2010,534626
MKD,2010,2062443
MDG,2010,21079532
MWI,2010,14769824
MYS,2010,28119500
MDV,2010,367000
MLI,2010,15167286
MLT,2010,414508
MHL,2010,52428
MRT,2010,3591400
MUS,2010,1250400
MEX,2010,118617542
FSM,2010,103619
MDA,2010,3562045
MCO,2010,36845
MNG,2010,2712657
MNE,2010,619428
MAR,2010,32107739
MOZ,2010,24321457
MMR,2010,51733013
"NAM",2010,2193643
NPL,2010,26875910
NLD,2010,16615394
NCL,2010,250000
NZL,2010,4350700
NIC,2010,5737722
NER,2010,16291990
NGA,2010,159424742
MNP,2010,53860
NOR,2010,4889252
OMN,2010,2943747
PAK,2010,170043918
PLW,2010,20470
PAN,2010,3620506
PNG,2010,6847517
PRY,2010,6209877
PER,2010,29373644
PHL,2010,93038902
POL,2010,38042794
PRT,2010,10573100
PRI,2010,3721527
QAT,2010,1765513
ROM,2010,20246871
RUS,2010,142849449
RWA,2010,10293669
WSM,2010,186029
SMR,2010,30690
STP,2010,170880
SAU,2010,28090647
SEN,2010,12956791
SRB,2010,7291436
SYC,2010,89770
SLE,2010,5775902
SGP,2010,5076700
SXM,2010,35474
SVK,2010,5391428
SVN,2010,2048583
SLB,2010,526177
SOM,2010,9581714
ZAF,2010,50791808
SSD,2010,10056475
ESP,2010,46576897
LKA,2010,20653000
KNA,2010,52352
LCA,2010,177397
MAF,2010,30235
VCT,2010,109316
SDN,2010,36114885
SUR,2010,518141
SWZ,2010,1193148
SWE,2010,9378126
CHE,2010,7824909
SYR,2010,20720602
TJK,2010,7581696
TZA,2010,45648525
THA,2010,66692024
TMP,2010,1066409
TGO,2010,6390851
TON,2010,103947
TTO,2010,1328095
TUN,2010,10547100
TUR,2010,72310416
TKM,2010,5041995
TCA,2010,30993
TUV,2010,9827
UGA,2010,33149417
UKR,2010,45870700
ARE,2010,8329453
GBR,2010,62766365
USA,2010,309347057
URY,2010,3374414
UZB,2010,28562400
VUT,2010,236299
VEN,2010,28995745
VNM,2010,86932500
VIR,2010,106267
WBG,2010,3811102
YEM,2010,23591972
ZMB,2010,13917439
ZWE,2010,13973897
ARB,2011,360761571
CSS,2011,6896697
CEB,2011,104174038
EAS,2011,2219079073
EAP,2011,1977637953
EMU,2011,336958644
ECS,2011,893094109
ECA,2011,258778040
EUU,2011,505544895
FCS,2011,439954168
HPC,2011,646028823
HIC,2011,1376081481
NOC,2011,320397042
OEC,2011,1055684439
LCN,2011,605674766
LAC,2011,507683672
LDC,2011,867666290
LMY,2011,5631389320
LIC,2011,573629146
LMC,2011,2752176358
MEA,2011,393003905
MNA,2011,337638042
MIC,2011,5057760174
"NAC",2011,346128976
OED,2011,1249249082
OSS,2011,19743240
PSS,2011,2229806
SST,2011,28869743
SAS,2011,1652487921
SSF,2011,898002051
SSA,2011,897163692
UMC,2011,2305583816
WLD,2011,7007470801
AFG,2011,28809167
ALB,2011,2904780
DZA,2011,36717132
ASM,2011,55316
ADO,2011,82326
AGO,2011,21942296
ATG,2011,88152
ARG,2011,41655616
ARM,2011,2967984
ABW,2011,101936
AUS,2011,22340024
AUT,2011,8391643
AZE,2011,9173082
BHS,2011,366711
BHR,2011,1306014
BGD,2011,153405612
BRB,2011,280602
BLR,2011,9473000
BEL,2011,11047744
BLZ,2011,329193
BEN,2011,9779391
BMU,2011,64564
BTN,2011,732246
BOL,2011,10078238
BIH,2011,3832310
BWA,2011,2089706
BRA,2011,200517584
BRN,2011,399443
BGR,2011,7348328
BFA,2011,16106851
BDI,2011,9790151
CPV,2011,495159
KHM,2011,14593099
CMR,2011,21119065
CAN,2011,34342780
CYM,2011,56580
CAF,2011,4530903
TCD,2011,12298512
CHI,2011,160489
CHL,2011,17201305
CHN,2011,1344130000
COL,2011,46406446
COM,2011,715972
ZAR,2011,68087376
COG,2011,4177435
CRI,2011,4600487
CIV,2011,20604172
HRV,2011,4280622
CUB,2011,11323570
CUW,2011,150831
CYP,2011,1116644
CZE,2011,10496088
DNK,2011,5570572
DJI,2011,841802
DMA,2011,71402
DOM,2011,10027140
ECU,2011,15177280
EGY,2011,83787634
SLV,2011,6055208
GNQ,2011,750918
ERI,2011,4789568
EST,2011,1327439
ETH,2011,89858696
FRO,2011,48492
FJI,2011,867327
FIN,2011,5388272
FRA,2011,65342776
PYF,2011,270862
GAB,2011,1577298
GMB,2011,1749099
GEO,2011,4483350
DEU,2011,81797673
GHA,2011,24928503
GRC,2011,11123213
GRL,2011,56890
GRD,2011,105070
GUM,2011,160858
GTM,2011,15049280
GIN,2011,11316351
GNB,2011,1673509
GUY,2011,755883
HTI,2011,10144890
HND,2011,7621414
HKG,2011,7071600
HUN,2011,9971727
ISL,2011,319014
IND,2011,1247446011
IDN,2011,244808254
IRN,2011,75184322
IRQ,2011,31810191
IRL,2011,4576794
IMY,2011,85069
ISR,2011,7765800
ITA,2011,59379449
JAM,2011,2699838
JPN,2011,127817277
JOR,2011,6181000
KAZ,2011,16556600
KEN,2011,41419954
KIR,2011,104662
PRK,2011,24631359
KOR,2011,49779440
KSV,2011,1790957
KWT,2011,3239181
KGZ,2011,5514600
LAO,2011,6366909
LVA,2011,2059709
LBN,2011,4388637
LSO,2011,2032950
LBR,2011,4079574
LBY,2011,6288652
LIE,2011,36537
LTU,2011,3028115
LUX,2011,518347
MAC,2011,546682
MKD,2011,2065888
MDG,2011,21678867
MWI,2011,15226813
MYS,2011,28572970
MDV,2011,377000
MLI,2011,15639115
MLT,2011,416268
MHL,2011,52541
MRT,2011,3683221
MUS,2011,1252404
MEX,2011,120365271
FSM,2011,103476
MDA,2011,3559986
MCO,2011,37189
MNG,2011,2759074
MNE,2011,620079
MAR,2011,32531964
MOZ,2011,25016921
MMR,2011,52125411
"NAM",2011,2240161
NPL,2011,27179237
NLD,2011,16693074
NCL,2011,254000
NZL,2011,4384000
NIC,2011,5807787
NER,2011,16946485
NGA,2011,163770669
MNP,2011,53234
NOR,2011,4953088
OMN,2011,3210003
PAK,2011,173669648
PLW,2011,20606
PAN,2011,3681979
PNG,2011,7001172
PRY,2011,6293763
PER,2011,29759891
PHL,2011,94501233
POL,2011,38063255
PRT,2011,10557560
PRI,2011,3686771
QAT,2011,1905437
ROM,2011,20147528
RUS,2011,142960868
RWA,2011,10556429
WSM,2011,187434
SMR,2011,30938
STP,2011,174646
SAU,2011,28788438
SEN,2011,13357003
SRB,2011,7234099
SYC,2011,87441
SLE,2011,5908908
SGP,2011,5183700
SXM,2011,33435
SVK,2011,5398384
SVN,2011,2052843
SLB,2011,537648
SOM,2011,9806670
ZAF,2011,51553479
SSD,2011,10510122
ESP,2011,46742697
LKA,2011,20869000
KNA,2011,52998
LCA,2011,179278
MAF,2011,30615
VCT,2011,109341
SDN,2011,36918193
SUR,2011,523439
SWZ,2011,1212458
SWE,2011,9449213
CHE,2011,7912398
SYR,2011,21070917
TJK,2011,7753925
TZA,2011,47122998
THA,2011,66902958
TMP,2011,1120392
TGO,2011,6566179
TON,2011,104392
TTO,2011,1334790
TUN,2011,10673800
TUR,2011,73199372
TKM,2011,5106672
TCA,2011,31727
TUV,2011,9844
UGA,2011,34260342
UKR,2011,45706100
ARE,2011,8734722
GBR,2011,63258918
USA,2011,311721632
URY,2011,3385610
UZB,2011,29339400
VUT,2011,241876
VEN,2011,29427631
VNM,2011,87840000
VIR,2011,105784
WBG,2011,3927051
YEM,2011,24234940
ZMB,2011,14343526
ZWE,2011,14255592
ARB,2012,368914383
CSS,2012,6937108
CEB,2012,103935318
EAS,2012,2233889396
EAP,2012,1991746941
EMU,2012,336189482
ECS,2012,894962840
ECA,2012,260544871
EUU,2012,505126520
FCS,2012,450703885
HPC,2012,664163813
HIC,2012,1382476668
NOC,2012,323348718
OEC,2012,1059127950
LCN,2012,612617659
LAC,2012,513587153
LDC,2012,888606627
LMY,2012,5706832680
LIC,2012,589368162
LMC,2012,2793702323
MEA,2012,401144535
MNA,2012,344052017
MIC,2012,5117464518
"NAC",2012,348931188
OED,2012,1255298168
OSS,2012,20130977
PSS,2012,2257903
SST,2012,29325988
SAS,2012,1674923307
SSF,2012,922840423
SSA,2012,921978391
UMC,2012,2323762195
WLD,2012,7089309348
AFG,2012,29726803
ALB,2012,2900489
DZA,2012,37439427
ASM,2012,55227
ADO,2012,79316
AGO,2012,22685632
ATG,2012,89069
ARG,2012,42095224
ARM,2012,2978339
ABW,2012,102393
AUS,2012,22728254
AUT,2012,8429991
AZE,2012,9295784
BHS,2012,372388
BHR,2012,1333577
BGD,2012,155257387
BRB,2012,281580
BLR,2012,9464000
BEL,2012,11128246
BLZ,2012,336707
BEN,2012,10049792
BMU,2012,64798
BTN,2012,743711
BOL,2012,10238762
BIH,2012,3828419
BWA,2012,2132822
BRA,2012,202401584
BRN,2012,405512
BGR,2012,7305888
BFA,2012,16590813
BDI,2012,10124572
CPV,2012,500870
KHM,2012,14832255
CMR,2012,21659488
CAN,2012,34754312
CYM,2012,57522
CAF,2012,4619500
TCD,2012,12715465
CHI,2012,161336
CHL,2012,17388437
CHN,2012,1350695000
COL,2012,46881018
COM,2012,733661
ZAR,2012,70291160
COG,2012,4286188
CRI,2012,4654148
CIV,2012,21102641
HRV,2012,4267558
CUB,2012,11342631
CUW,2012,152088
CYP,2012,1129303
CZE,2012,10510785
DNK,2012,5591572
DJI,2012,853069
DMA,2012,71685
DOM,2012,10155036
ECU,2012,15419493
EGY,2012,85660902
SLV,2012,6072233
GNQ,2012,773729
ERI,2012,4892233
EST,2012,1322696
ETH,2012,92191211
FRO,2012,48393
FJI,2012,874158
FIN,2012,5413971
FRA,2012,65639975
PYF,2012,273775
GAB,2012,1613489
GMB,2012,1807108
GEO,2012,4490700
DEU,2012,80425823
GHA,2012,25544565
GRC,2012,11092771
GRL,2012,56810
GRD,2012,105476
GUM,2012,162807
GTM,2012,15368759
GIN,2012,11628767
GNB,2012,1714620
GUY,2012,758410
HTI,2012,10288828
HND,2012,7736131
HKG,2012,7154600
HUN,2012,9920362
ISL,2012,320716
IND,2012,1263589639
IDN,2012,248037853
IRN,2012,76156975
IRQ,2012,32780975
IRL,2012,4586897
IMY,2012,85779
ISR,2012,7910500
ITA,2012,59539717
JAM,2012,2707805
JPN,2012,127561489
JOR,2012,6318000
KAZ,2012,16791425
KEN,2012,42542978
KIR,2012,106620
PRK,2012,24763353
KOR,2012,50004441
KSV,2012,1805200
KWT,2012,3419581
KGZ,2012,5607200
LAO,2012,6473050
LVA,2012,2034319
LBN,2012,4440728
LSO,2012,2057331
LBR,2012,4190155
LBY,2012,6283403
LIE,2012,36791
LTU,2012,2987773
LUX,2012,530946
MAC,2012,557763
MKD,2012,2069270
MDG,2012,22293720
MWI,2012,15700436
MYS,2012,29021940
MDV,2012,385000
MLI,2012,16112333
MLT,2012,419455
MHL,2012,52663
MRT,2012,3777067
MUS,2012,1255882
MEX,2012,122070963
FSM,2012,103516
MDA,2012,3559519
MCO,2012,37404
MNG,2012,2808339
MNE,2012,620601
MAR,2012,32984190
MOZ,2012,25732928
MMR,2012,52543841
"NAM",2012,2291645
NPL,2012,27500515
NLD,2012,16754962
NCL,2012,258000
NZL,2012,4408100
NIC,2012,5877034
NER,2012,17635782
NGA,2012,168240403
MNP,2012,53314
NOR,2012,5018573
OMN,2012,3545192
PAK,2012,177392252
PLW,2012,20756
PAN,2012,3743761
PNG,2012,7154870
PRY,2012,6379162
PER,2012,30158768
PHL,2012,96017322
POL,2012,38063164
PRT,2012,10514844
PRI,2012,3642281
QAT,2012,2015624
ROM,2012,20058035
RUS,2012,143201676
RWA,2012,10817350
WSM,2012,188901
SMR,2012,31172
STP,2012,178484
SAU,2012,29496047
SEN,2012,13780108
SRB,2012,7199077
SYC,2012,88303
SLE,2012,6043157
SGP,2012,5312400
SXM,2012,34640
SVK,2012,5407579
SVN,2012,2057159
SLB,2012,549162
SOM,2012,10033630
ZAF,2012,52341695
SSD,2012,10980623
ESP,2012,46773055
LKA,2012,20328000
KNA,2012,53650
LCA,2012,180890
MAF,2012,30959
VCT,2012,109334
SDN,2012,37712420
SUR,2012,528535
SWZ,2012,1231694
SWE,2012,9519374
CHE,2012,7996861
SYR,2012,21427155
TJK,2012,7930929
TZA,2012,48645709
THA,2012,67164130
TMP,2012,1148958
TGO,2012,6745581
TON,2012,104769
TTO,2012,1341579
TUN,2012,10777500
TUR,2012,74099255
TKM,2012,5172941
TCA,2012,32430
TUV,2012,9860
UGA,2012,35400620
UKR,2012,45593300
ARE,2012,8952542
GBR,2012,63700300
USA,2012,314112078
URY,2012,3396753
UZB,2012,29774500
VUT,2012,247498
VEN,2012,29854238
VNM,2012,88772900
VIR,2012,105275
WBG,2012,4046901
YEM,2012,24882792
ZMB,2012,14786581
ZWE,2012,14565482
ARB,2013,377096710
CSS,2013,6975819
CEB,2013,103713726
EAS,2013,2248867116
EAP,2013,2006072847
EMU,2013,337283895
ECS,2013,898837054
ECA,2013,262416324
EUU,2013,506558032
FCS,2013,461713245
HPC,2013,682730030
HIC,2013,1390565718
NOC,2013,326137386
OEC,2013,1064428332
LCN,2013,619487273
LAC,2013,519419591
LDC,2013,910063594
LMY,2013,5783955641
LIC,2013,605505799
LMC,2013,2836264486
MEA,2013,409324396
MNA,2013,350649177
MIC,2013,5178449842
"NAC",2013,351720836
OED,2013,1263178643
OSS,2013,20531614
PSS,2013,2285709
SST,2013,29793142
SAS,2013,1697997032
SSF,2013,948287652
SSA,2013,947400670
UMC,2013,2342185356
WLD,2013,7174521359
AFG,2013,30682500
ALB,2013,2897366
DZA,2013,38186135
ASM,2013,55302
ADO,2013,75902
AGO,2013,23448202
ATG,2013,89985
ARG,2013,42538304
ARM,2013,2992192
ABW,2013,102921
AUS,2013,23125868
AUT,2013,8479375
AZE,2013,9416801
BHS,2013,377841
BHR,2013,1349427
BGD,2013,157157394
BRB,2013,282503
BLR,2013,9466000
BEL,2013,11182817
BLZ,2013,344193
BEN,2013,10322232
BMU,2013,65001
BTN,2013,754637
BOL,2013,10399931
BIH,2013,3823533
BWA,2013,2176510
BRA,2013,204259377
BRN,2013,411499
BGR,2013,7265115
BFA,2013,17084554
BDI,2013,10465959
CPV,2013,507258
KHM,2013,15078564
CMR,2013,22211166
CAN,2013,35158304
CYM,2013,58369
CAF,2013,4710678
TCD,2013,13145788
CHI,2013,162138
CHL,2013,17575833
CHN,2013,1357380000
COL,2013,47342363
COM,2013,751697
ZAR,2013,72552861
COG,2013,4394334
CRI,2013,4706433
CIV,2013,21622490
HRV,2013,4255689
CUB,2013,11362505
CUW,2013,153821
CYP,2013,1141652
CZE,2013,10514272
DNK,2013,5614932
DJI,2013,864554
DMA,2013,72005
DOM,2013,10281408
ECU,2013,15661312
EGY,2013,87613909
SLV,2013,6089644
GNQ,2013,797082
ERI,2013,4998824
EST,2013,1317997
ETH,2013,94558374
FRO,2013,48292
FJI,2013,880487
FIN,2013,5438972
FRA,2013,65925498
PYF,2013,276766
GAB,2013,1650351
GMB,2013,1866878
GEO,2013,4487200
DEU,2013,80645605
GHA,2013,26164432
GRC,2013,11027549
GRL,2013,56483
GRD,2013,105902
GUM,2013,165121
GTM,2013,15690793
GIN,2013,11948726
GNB,2013,1757138
GUY,2013,761033
HTI,2013,10431249
HND,2013,7849059
HKG,2013,7187500
HUN,2013,9893082
ISL,2013,323764
IND,2013,1279498874
IDN,2013,251268276
IRN,2013,77152445
IRQ,2013,33781385
IRL,2013,4598294
IMY,2013,86462
ISR,2013,8059500
ITA,2013,60233948
JAM,2013,2714734
JPN,2013,127338621
JOR,2013,6460000
KAZ,2013,17035275
KEN,2013,43692881
KIR,2013,108544
PRK,2013,24895705
KOR,2013,50219669
KSV,2013,1818117
KWT,2013,3593689
KGZ,2013,5719600
LAO,2013,6579985
LVA,2013,2012647
LBN,2013,4493438
LSO,2013,2083061
LBR,2013,4293692
LBY,2013,6265987
LIE,2013,37040
LTU,2013,2957689
LUX,2013,543360
MAC,2013,568056
MKD,2013,2072543
MDG,2013,22924557
MWI,2013,16190126
MYS,2013,29465372
MDV,2013,393000
MLI,2013,16592097
MLT,2013,423374
MHL,2013,52786
MRT,2013,3872684
MUS,2013,1258653
MEX,2013,123740109
FSM,2013,103718
MDA,2013,3558566
MCO,2013,37528
MNG,2013,2859174
MNE,2013,621207
MAR,2013,33452686
MOZ,2013,26467180
MMR,2013,52983829
"NAM",2013,2346592
NPL,2013,27834981
NLD,2013,16804432
NCL,2013,262000
NZL,2013,4442100
NIC,2013,5945646
NER,2013,18358863
NGA,2013,172816517
MNP,2013,53869
NOR,2013,5079623
OMN,2013,3906912
PAK,2013,181192646
PLW,2013,20919
PAN,2013,3805683
PNG,2013,7308864
PRY,2013,6465669
PER,2013,30565461
PHL,2013,97571676
POL,2013,38040196
PRT,2013,10457295
PRI,2013,3595839
QAT,2013,2101288
ROM,2013,19983693
RUS,2013,143506911
RWA,2013,11078095
WSM,2013,190390
SMR,2013,31391
STP,2013,182386
SAU,2013,30201051
SEN,2013,14221041
SRB,2013,7164132
SYC,2013,89900
SLE,2013,6178859
SGP,2013,5399200
SXM,2013,36607
SVK,2013,5413393
SVN,2013,2059953
SLB,2013,560685
SOM,2013,10268157
ZAF,2013,53157490
SSD,2013,11453810
ESP,2013,46620045
LKA,2013,20483000
KNA,2013,54301
LCA,2013,182305
MAF,2013,31264
VCT,2013,109327
SDN,2013,38515095
SUR,2013,533450
SWZ,2013,1250641
SWE,2013,9600379
CHE,2013,8089346
SYR,2013,21789415
TJK,2013,8111894
TZA,2013,50213457
THA,2013,67451422
TMP,2013,1180069
TGO,2013,6928719
TON,2013,105139
TTO,2013,1348240
TUN,2013,10886500
TUR,2013,75010202
TKM,2013,5240088
TCA,2013,33103
TUV,2013,9876
UGA,2013,36573387
UKR,2013,45489600
ARE,2013,9039978
GBR,2013,64106779
USA,2013,316497531
URY,2013,3407969
UZB,2013,30243200
VUT,2013,253165
VEN,2013,30276045
VNM,2013,89708900
VIR,2013,104737
WBG,2013,4169506
YEM,2013,25533217
ZMB,2013,15246086
ZWE,2013,14898092
ARB,2014,385272539
CSS,2014,7013555
CEB,2014,103455133
EAS,2014,2264079901
EAP,2014,2020657137
EMU,2014,338733933
ECS,2014,903110622
ECA,2014,264350728
EUU,2014,508314519
FCS,2014,472954698
HPC,2014,701714118
HIC,2014,1398793049
NOC,2014,328766682
OEC,2014,1070026367
LCN,2014,626270167
LAC,2014,525173404
LDC,2014,931955068
LMY,2014,5861917628
LIC,2014,621977594
LMC,2014,2879112201
MEA,2014,417451428
MNA,2014,357312867
MIC,2014,5239940034
"NAC",2014,354462656
OED,2014,1271344548
OSS,2014,20937164
PSS,2014,2313337
SST,2014,30264056
SAS,2014,1721020580
SSF,2014,974315323
SSA,2014,973402912
UMC,2014,2360827833
WLD,2014,7260710677
AFG,2014,31627506
ALB,2014,2894475
DZA,2014,38934334
ASM,2014,55434
ADO,2014,72786
AGO,2014,24227524
ATG,2014,90900
ARG,2014,42980026
ARM,2014,3006154
ABW,2014,103441
AUS,2014,23490736
AUT,2014,8534492
AZE,2014,9537823
BHS,2014,383054
BHR,2014,1361930
BGD,2014,159077513
BRB,2014,283380
BLR,2014,9470000
BEL,2014,11225207
BLZ,2014,351706
BEN,2014,10598482
BMU,2014,65181
BTN,2014,765008
BOL,2014,10561887
BIH,2014,3817554
BWA,2014,2219937
BRA,2014,206077898
BRN,2014,417394
BGR,2014,7223938
BFA,2014,17589198
BDI,2014,10816860
CPV,2014,513906
KHM,2014,15328136
CMR,2014,22773014
CAN,2014,35540419
CYM,2014,59172
CAF,2014,4804316
TCD,2014,13587053
CHI,2014,162917
CHL,2014,17762647
CHN,2014,1364270000
COL,2014,47791393
COM,2014,769991
ZAR,2014,74877030
COG,2014,4504962
CRI,2014,4757606
CIV,2014,22157107
HRV,2014,4238389
CUB,2014,11379111
CUW,2014,155872
CYP,2014,1153658
CZE,2014,10510566
DNK,2014,5639565
DJI,2014,876174
DMA,2014,72341
DOM,2014,10405943
ECU,2014,15902916
EGY,2014,89579670
SLV,2014,6107706
GNQ,2014,820885
ERI,2014,5110444
